conceptid,Value,Valuetype,Provider 
INTEGRITY:1,1,sortorder,GCI
INTEGRITY:2,2,sortorder,GCI
INTEGRITY:3,3,sortorder,GCI
INTEGRITY:4,4,sortorder,GCI
INTEGRITY:5,5,sortorder,GCI
INTEGRITY:6,6,sortorder,GCI
INTEGRITY:7,7,sortorder,GCI
INTEGRITY:8,8,sortorder,CRNHA
